"votes","seats"
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.646,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.648,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
0.65,0.897
